Specimen.I,Species,Complex,Year,Lat,Lon,Color.Code,Color,Notes,T2T3Red,USA1_alt
BBSL397497,melanopygus,Pacific,1983,37.1346,-119.38794,P6,Black,,0,717
BBSL397500,melanopygus,Pacific,1983,37.1346,-119.38794,P6,Black,,0,717
BBSL397501,melanopygus,Pacific,1983,37.1346,-119.38794,P6,Black,,0,717
BBSL397508,melanopygus,Pacific,1983,37.1346,-119.38794,P6,Black,,0,717
BBSL397510,melanopygus,Pacific,1983,37.1346,-119.38794,E1,Black,,0,717
ENT.711634,melanopygus,Pacific,1976,38.442965,-120.667633,P7,Black,,0,719
BMEC_ENT 00006829,melanopygus,Pacific,1961,39.81666,-122.65,A7,Black,,0,726
BMEC_ENT 00006830,melanopygus,Pacific,1961,39.81666,-122.65,A8,Black,,0,726
BMEC_ENT 00006191,melanopygus,Pacific,1952,33.93,-116.88,E2,Black,,0,728
ENT.796055,melanopygus,Pacific,1934,41.208019,-122.273798,P10M,Black,,0,733
BMEC_ENT 00006159,melanopygus,Pacific,1967,42.05,-123.14,P10,Black,,0,737
BMEC_ENT 00006779,melanopygus,Pacific,1978,38.37944,-122.44777,E2,Black,,0,741
BMEC_ENT 00006780,melanopygus,Pacific,1978,38.37944,-122.44777,A7,Black,,0,741
BMEC_ENT 00006781,melanopygus,Pacific,1977,38.37944,-122.44777,A7,Black,,0,741
BMEC_ENT 00006783,melanopygus,Pacific,1977,38.37944,-122.44777,A8,Black,,0,741
BMEC_ENT 00006784,melanopygus,Pacific,1977,38.37944,-122.44777,P6,Black,,0,741
BMEC_ENT 00006785,melanopygus,Pacific,1977,38.37944,-122.44777,E2,Black,,0,741
BMEC_ENT 00006786,melanopygus,Pacific,1977,38.37944,-122.44777,P6,Black,,0,741
BMEC_ENT 00006787,melanopygus,Pacific,1977,38.37944,-122.44777,A7,Black,,0,741
BMEC_ENT 00006788,melanopygus,Pacific,1977,38.37944,-122.44777,A8,Black,,0,741
BMEC_ENT 00006789,melanopygus,Pacific,1977,38.37944,-122.44777,A7,Black,,0,741
BMEC_ENT 00006790,melanopygus,Pacific,1977,38.37944,-122.44777,A8,Black,,0,741
BMEC_ENT 00006791,melanopygus,Pacific,1977,38.37944,-122.44777,A8,Black,,0,741
BMEC_ENT 00006792,melanopygus,Pacific,1977,38.37944,-122.44777,A8,Black,,0,741
BMEC_ENT 00006794,melanopygus,Pacific,1977,38.37944,-122.44777,E2,Black,,0,741
BMEC_ENT 00006795,melanopygus,Pacific,1977,38.37944,-122.44777,E2,Black,,0,741
BMEC_ENT 00006796,melanopygus,Pacific,1977,38.37944,-122.44777,E2,Black,,0,741
BMEC_ENT 00006797,melanopygus,Pacific,1977,38.37944,-122.44777,E2,Black,,0,741
BMEC_ENT 00006799,melanopygus,Pacific,1978,38.37944,-122.44777,A7,Black,,0,741
BMEC_ENT 00006800,melanopygus,Pacific,1978,38.37944,-122.44777,A8,Black,,0,741
BMEC_ENT 00006801,melanopygus,Pacific,1978,38.37944,-122.44777,A8,Black,,0,741
BMEC_ENT 00006802,melanopygus,Pacific,1978,38.37944,-122.44777,A8,Black,,0,741
BMEC_ENT 00006803,melanopygus,Pacific,1978,38.37944,-122.44777,A8,Black,,0,741
BMEC_ENT 00006804,melanopygus,Pacific,1978,38.37944,-122.44777,E2,Black,,0,741
BMEC_ENT 00006806,melanopygus,Pacific,1977,38.37944,-122.44777,A8,Black,,0,741
BMEC_ENT 00006807,melanopygus,Pacific,1978,38.37944,-122.44777,A8,Black,,0,741
BMEC_ENT 00006808,melanopygus,Pacific,1978,38.37944,-122.44777,A8,Black,,0,741
BMEC_ENT 00006170,melanopygus,Pacific,1977,38.38,-122.45,A7,Black,,0,741
BBSL215020,melanopygus,Pacific,1997,36.4401,-121.1935,E9M,Black,,0,742
BBSL215528,melanopygus,Pacific,1997,36.4401,-121.1935,E9M,Black,,0,742
BMEC_ENT 00007021,melanopygus,Pacific,1965,39.21906,-121.06106,P6,Black,,0,758
AMNH_BEE 00054328,melanopygus,Pacific,1934,41.065,-122.70306,A9M,Black,,0,766
AMNH_BEE 00121362,melanopygus,Pacific,1934,41.065,-122.70306,A9M,Black,,0,766
AMNH_BEE 00121367,melanopygus,Pacific,1934,41.065,-122.70306,P10M,Black,,0,766
AMNH_BEE 00122037,melanopygus,Pacific,1964,41.7283,-122.5267,A7,Black,,0,773
562528,melanopygus,Pacific,1940,33.140278,-116.534722,A4M,Black,,0,779
BMEC_ENT 00006886,melanopygus,Pacific,1960,38.98247,-122.99976,A8,Black,,0,779
BMEC_ENT 00006887,melanopygus,Pacific,1960,38.98247,-122.99976,A8,Black,,0,779
BMEC_ENT 00006972,melanopygus,Pacific,1956,39.26167,-121.015,A7,Black,,0,783
BMEC_ENT 00006973,melanopygus,Pacific,1956,39.26167,-121.015,A8,Black,,0,783
BMEC_ENT 00006986,melanopygus,Pacific,1968,39.26167,-121.015,E2,Black,,0,783
BBSL216776,melanopygus,Pacific,1997,36.4533,-121.1976,A7M,Black,,0,811
BBSL548453,melanopygus,Pacific,2004,37.683,-119.7912,E9M,Black,,0,811
9519,melanopygus,Pacific,1960,37.483056,-121.5325,A8M,Black,,0,824
562474,melanopygus,Pacific,1960,37.483056,-121.5325,A8M,Black,,0,824
562475,melanopygus,Pacific,1960,37.483056,-121.5325,A9M,Black,,0,824
562476,melanopygus,Pacific,1960,37.483056,-121.5325,E3M,Black,,0,824
562477,melanopygus,Pacific,1963,37.483056,-121.5325,E7M,Black,,0,824
104217,melanopygus,Pacific,1971,39.030278,-123.068333,E4M,Black,,0,824
118717,melanopygus,Pacific,1972,39.030278,-123.068333,S2M,Black,,0,824
122711,melanopygus,Pacific,1972,39.030278,-123.068333,A7M,Black,,0,824
122712,melanopygus,Pacific,1972,39.030278,-123.068333,A9M,Black,,0,824
122959,melanopygus,Pacific,1972,39.030278,-123.068333,A9M,Black,,0,824
122960,melanopygus,Pacific,1972,39.030278,-123.068333,S2M,Black,,0,824
125423,melanopygus,Pacific,1972,39.030278,-123.068333,A9M,Black,,0,824
125424,melanopygus,Pacific,1972,39.030278,-123.068333,A9M,Black,,0,824
125425,melanopygus,Pacific,1972,39.030278,-123.068333,A4M,Black,,0,824
125460,melanopygus,Pacific,1972,39.030278,-123.068333,A4M,Black,,0,824
126316,melanopygus,Pacific,1972,39.030278,-123.068333,A9M,Black,,0,824
127129,melanopygus,Pacific,1972,39.030278,-123.068333,A7M,Black,,0,824
128203,melanopygus,Pacific,1972,39.030278,-123.068333,A4M,Black,,0,824
161483,melanopygus,Pacific,1973,39.030278,-123.068333,A4M,Black,,0,824
162624,melanopygus,Pacific,1973,39.030278,-123.068333,A4M,Black,,0,824
164737,melanopygus,Pacific,1973,39.030278,-123.068333,A9M,Black,,0,824
191212,melanopygus,Pacific,1974,39.030278,-123.068333,A4M,Black,,0,824
203159,melanopygus,Pacific,1974,39.030278,-123.068333,A9M,Black,,0,824
203160,melanopygus,Pacific,1974,39.030278,-123.068333,S2M,Black,,0,824
203161,melanopygus,Pacific,1974,39.030278,-123.068333,P6M,Black,,0,824
203162,melanopygus,Pacific,1974,39.030278,-123.068333,A9M,Black,,0,824
203163,melanopygus,Pacific,1974,39.030278,-123.068333,A4M,Black,,0,824
203164,melanopygus,Pacific,1974,39.030278,-123.068333,A9M,Black,,0,824
203165,melanopygus,Pacific,1974,39.030278,-123.068333,A9M,Black,,0,824
204140,melanopygus,Pacific,1974,39.030278,-123.068333,S2M,Black,,0,824
BBSL246070,melanopygus,Pacific,1998,36.4406,-121.1792,A7M,Black,,0,829
BMEC_ENT 00006158,melanopygus,Pacific,1967,41.526378,-123.864212,E1,Black,,0,834
BMEC_ENT 00006919,melanopygus,Pacific,1953,35.06,-119.74,A8,Black,,0,841
AMNH_BEE 00122018,melanopygus,Pacific,1940,37.2297,-119.5096,P9,Black,,0,843
562589,melanopygus,Pacific,1950,34.203889,-117.760556,A7M,Black,,0,847
562592,melanopygus,Pacific,1950,34.203889,-117.760556,A8M,Black,,0,847
562593,melanopygus,Pacific,1950,34.203889,-117.760556,A4M,Black,,0,847
561670,melanopygus,Pacific,1950,34.203889,-117.760556,P6,Black,,0,847
561671,melanopygus,Pacific,1950,34.203889,-117.760556,P6,Black,,0,847
561672,melanopygus,Pacific,1950,34.203889,-117.760556,P6,Black,,0,847
561673,melanopygus,Pacific,1950,34.203889,-117.760556,P6,Black,,0,847
561674,melanopygus,Pacific,1950,34.203889,-117.760556,P6,Black,,0,847
561675,melanopygus,Pacific,1950,34.203889,-117.760556,P6,Black,,0,847
561676,melanopygus,Pacific,1950,34.203889,-117.760556,P6,Black,,0,847
561677,melanopygus,Pacific,1950,34.203889,-117.760556,P6,Black,,0,847
561678,melanopygus,Pacific,1950,34.203889,-117.760556,P6,Black,,0,847
561679,melanopygus,Pacific,1950,34.203889,-117.760556,P6,Black,,0,847
561680,melanopygus,Pacific,1950,34.203889,-117.760556,A7,Black,,0,847
561681,melanopygus,Pacific,1950,34.203889,-117.760556,P6,Black,,0,847
561682,melanopygus,Pacific,1950,34.203889,-117.760556,P6,Black,,0,847
561683,melanopygus,Pacific,1950,34.203889,-117.760556,P6,Black,,0,847
561684,melanopygus,Pacific,1950,34.203889,-117.760556,P6,Black,,0,847
561685,melanopygus,Pacific,1950,34.203889,-117.760556,P6,Black,,0,847
561686,melanopygus,Pacific,1950,34.203889,-117.760556,E2,Black,,0,847
561687,melanopygus,Pacific,1950,34.203889,-117.760556,E1,Black,,0,847
561688,melanopygus,Pacific,1950,34.203889,-117.760556,P6,Black,,0,847
561689,melanopygus,Pacific,1950,34.203889,-117.760556,P6,Black,,0,847
561690,melanopygus,Pacific,1950,34.203889,-117.760556,A8,Black,,0,847
561691,melanopygus,Pacific,1950,34.203889,-117.760556,E2,Black,,0,847
561692,melanopygus,Pacific,1952,34.203889,-117.760556,P6,Black,,0,847
561693,melanopygus,Pacific,1952,34.203889,-117.760556,E2,Black,,0,847
561694,melanopygus,Pacific,1952,34.203889,-117.760556,P6,Black,,0,847
561695,melanopygus,Pacific,1952,34.203889,-117.760556,P6,Black,,0,847
561696,melanopygus,Pacific,1952,34.203889,-117.760556,P6,Black,,0,847
561697,melanopygus,Pacific,1952,34.203889,-117.760556,P6,Black,,0,847
BMEC_ENT 00006620,melanopygus,Pacific,1978,39.3594,-120.7981,E1,Black,,0,851
BMEC_ENT 00006624,melanopygus,Pacific,1978,39.3594,-120.7981,E1,Black,,0,851
BMEC_ENT 00006626,melanopygus,Pacific,1974,39.3594,-120.7981,E2,Black,,0,851
BMEC_ENT 00006679,melanopygus,Pacific,1978,39.3594,-120.7981,P10,Black,,0,851
BMEC_ENT 00006680,melanopygus,Pacific,1978,39.3594,-120.7981,P10,Black,,0,851
BMEC_ENT 00006681,melanopygus,Pacific,1978,39.3594,-120.7981,E2,Black,,0,851
BMEC_ENT 00006999,melanopygus,Pacific,1968,39.3594,-120.7981,E2,Black,,0,851
BMEC_ENT 00007024,melanopygus,Pacific,1974,39.3594,-120.7981,E1,Black,,0,851
BMEC_ENT 00007025,melanopygus,Pacific,1974,39.3594,-120.7981,E1,Black,,0,851
BMEC_ENT 00007026,melanopygus,Pacific,1974,39.3594,-120.7981,E1,Black,,0,851
BMEC_ENT 00007041,melanopygus,Pacific,1978,39.3594,-120.7981,E1,Black,,0,851
BMEC_ENT 00007042,melanopygus,Pacific,1978,39.3594,-120.7981,A7,Black,,0,851
BMEC_ENT 00007043,melanopygus,Pacific,1978,39.3594,-120.7981,A7,Black,,0,851
ENT.709663,melanopygus,Pacific,1976,41.551635,-122.361311,P6M,Black,,0,853
562445,melanopygus,Pacific,1947,37.424444,-121.504722,P9M,Black,,0,859
562446,melanopygus,Pacific,1947,37.424444,-121.504722,E7M,Black,,0,859
562448,melanopygus,Pacific,1947,37.424444,-121.504722,P9M,Black,,0,859
562449,melanopygus,Pacific,1947,37.424444,-121.504722,A8M,Black,,0,859
562451,melanopygus,Pacific,1947,37.424444,-121.504722,E7M,Black,,0,859
562452,melanopygus,Pacific,1947,37.424444,-121.504722,A8M,Black,,0,859
562453,melanopygus,Pacific,1947,37.424444,-121.504722,A8M,Black,,0,859
562454,melanopygus,Pacific,1947,37.424444,-121.504722,A8M,Black,,0,859
562455,melanopygus,Pacific,1947,37.424444,-121.504722,A7M,Black,,0,859
562456,melanopygus,Pacific,1947,37.424444,-121.504722,A8M,Black,,0,859
562457,melanopygus,Pacific,1947,37.424444,-121.504722,A7M,Black,,0,859
562458,melanopygus,Pacific,1947,37.424444,-121.504722,A9M,Black,,0,859
562459,melanopygus,Pacific,1947,37.424444,-121.504722,A8M,Black,,0,859
562460,melanopygus,Pacific,1947,37.424444,-121.504722,P7M,Black,,0,859
562461,melanopygus,Pacific,1947,37.424444,-121.504722,A4M,Black,,0,859
562462,melanopygus,Pacific,1947,37.424444,-121.504722,A9M,Black,,0,859
562463,melanopygus,Pacific,1947,37.424444,-121.504722,A7M,Black,,0,859
562464,melanopygus,Pacific,1947,37.424444,-121.504722,P10M,Black,,0,859
562465,melanopygus,Pacific,1947,37.424444,-121.504722,E7M,Black,,0,859
562466,melanopygus,Pacific,1947,37.424444,-121.504722,A8M,Black,,0,859
562467,melanopygus,Pacific,1947,37.424444,-121.504722,A4M,Black,,0,859
562468,melanopygus,Pacific,1947,37.424444,-121.504722,A7M,Black,,0,859
562470,melanopygus,Pacific,1947,37.424444,-121.504722,A7M,Black,,0,859
562471,melanopygus,Pacific,1947,37.424444,-121.504722,E3M,Black,,0,859
562472,melanopygus,Pacific,1947,37.424444,-121.504722,A5M,Black,,0,859
562473,melanopygus,Pacific,1947,37.424444,-121.504722,E3M,Black,,0,859
ENT.709666,melanopygus,Pacific,1970,38.518104,-120.642042,P6M,Black,,0,863
ENT.709667,melanopygus,Pacific,1970,38.518104,-120.642042,P6M,Black,,0,863
ENT.709668,melanopygus,Pacific,1970,38.518104,-120.642042,P8M,Black,,0,863
ENT.709669,melanopygus,Pacific,1970,38.518104,-120.642042,P6M,Black,,0,863
562301,melanopygus,Pacific,1967,39.309444,-122.82,A9M,Black,,0,874
AMNH_BEE 00122023,melanopygus,Pacific,1964,41.69213,-123.37833,A6,Black,,0,890
AMNH_BEE 00122024,melanopygus,Pacific,1964,41.69213,-123.37833,A7,Black,,0,890
AMNH_BEE 00122025,melanopygus,Pacific,1964,41.69213,-123.37833,A7,Black,,0,890
AMNH_BEE 00122026,melanopygus,Pacific,1964,41.69213,-123.37833,A7,Black,,0,890
AMNH_BEE 00122027,melanopygus,Pacific,1964,41.69213,-123.37833,A6,Black,,0,890
AMNH_BEE 00122028,melanopygus,Pacific,1964,41.69213,-123.37833,A7,Black,,0,890
562350,melanopygus,Pacific,1947,37.456944,-121.515556,P7M,Black,,0,893
562351,melanopygus,Pacific,1947,37.456944,-121.515556,A4M,Black,,0,893
562352,melanopygus,Pacific,1947,37.456944,-121.515556,A9M,Black,,0,893
562353,melanopygus,Pacific,1947,37.456944,-121.515556,P8M,Black,,0,893
562354,melanopygus,Pacific,1947,37.456944,-121.515556,A4M,Black,,0,893
562355,melanopygus,Pacific,1947,37.456944,-121.515556,A4M,Black,,0,893
562356,melanopygus,Pacific,1947,37.456944,-121.515556,A9M,Black,,0,893
562357,melanopygus,Pacific,1947,37.456944,-121.515556,A4M,Black,,0,893
562358,melanopygus,Pacific,1947,37.456944,-121.515556,P6M,Black,,0,893
562359,melanopygus,Pacific,1947,37.456944,-121.515556,E3M,Black,,0,893
562360,melanopygus,Pacific,1947,37.456944,-121.515556,P8M,Black,,0,893
562361,melanopygus,Pacific,1947,37.456944,-121.515556,A9M,Black,,0,893
562362,melanopygus,Pacific,1947,37.456944,-121.515556,A9M,Black,,0,893
562363,melanopygus,Pacific,1947,37.456944,-121.515556,A7M,Black,,0,893
562364,melanopygus,Pacific,1947,37.456944,-121.515556,E3M,Black,,0,893
562365,melanopygus,Pacific,1947,37.456944,-121.515556,A9M,Black,,0,893
562366,melanopygus,Pacific,1947,37.456944,-121.515556,A7M,Black,,0,893
562367,melanopygus,Pacific,1947,37.456944,-121.515556,A9M,Black,,0,893
562368,melanopygus,Pacific,1947,37.456944,-121.515556,A9M,Black,,0,893
562369,melanopygus,Pacific,1947,37.456944,-121.515556,E3M,Black,,0,893
562370,melanopygus,Pacific,1947,37.456944,-121.515556,A9M,Black,,0,893
562371,melanopygus,Pacific,1947,37.456944,-121.515556,A4M,Black,,0,893
562372,melanopygus,Pacific,1947,37.456944,-121.515556,S2M,Black,,0,893
562373,melanopygus,Pacific,1947,37.456944,-121.515556,A4M,Black,,0,893
562374,melanopygus,Pacific,1947,37.456944,-121.515556,A8M,Black,,0,893
AMNH_BEE 00122039,melanopygus,Pacific,1967,41.97,-122.2,A7,Black,,0,900
AMNH_BEE 00054900,melanopygus,Pacific,1936,37.4042,-119.7319,P9M,Black,,0,902
AMNH_BEE 00054901,melanopygus,Pacific,1936,37.4042,-119.7319,P9M,Black,,0,902
AMNH_BEE 00121358,melanopygus,Pacific,1936,37.4042,-119.7319,A4M,Black,,0,902
AMNH_BEE 00121359,melanopygus,Pacific,1936,37.4042,-119.7319,A4M,Black,,0,902
AMNH_BEE 00122046,melanopygus,Pacific,1936,37.4042,-119.7319,A7,Black,,0,902
AMNH_BEE 00122047,melanopygus,Pacific,1936,37.4042,-119.7319,A6,Black,,0,902
BBSL226661,melanopygus,Pacific,1995,32.45667,-110.49398,P7M,Black,thorax segments 1-4 not mixed),0,909
BBSL226662,melanopygus,Pacific,1995,32.45667,-110.49398,D3M,Black,,0,909
BBSL226663,melanopygus,Pacific,1995,32.45667,-110.49398,A7M,Black,,0,909
BBSL397492,melanopygus,Pacific,1982,37.11628,-119.44701,P6,Black,,0,918
562573,melanopygus,Pacific,1920,36.0511,-121.4691,A9M,Black,,0,925
562572,melanopygus,Pacific,1920,36.0511,-121.469,E3M,Black,,0,925
BBSL226664,melanopygus,Pacific,1993,32.4913,-110.9248,E1,Black,but T2 like that in P10),0,935
BMEC_ENT 00007005,melanopygus,Pacific,1968,39.31,-120.98,E2,Black,,0,961
562523,melanopygus,Pacific,1959,34.741944,-118.797778,A7M,Black,,0,963
562575,melanopygus,Pacific,1975,36.178056,-121.490278,A9M,Black,,0,973
AMNH_BEE 00122052,melanopygus,Pacific,1948,39.848,-123.482,A7,Black,,0,974
AMNH_BEE 00054296,melanopygus,Rocky,1948,39.848,-123.482,A1,Black,,0,974
BMEC_ENT 00006905,melanopygus,Pacific,1955,41.10157,-122.77786,E2,Black,,0,974
BMEC_ENT 00006906,melanopygus,Pacific,1955,41.10157,-122.77786,E2,Black,,0,974
BMEC_ENT 00006907,melanopygus,Pacific,1955,41.10157,-122.77786,P6,Black,,0,974
BMEC_ENT 00006908,melanopygus,Pacific,1955,41.10157,-122.77786,A8,Black,,0,974
BBSL398678,melanopygus,Pacific,1984,36.3537,-114.1447,P6,Black,,0,975
BMEC_ENT 00006647,melanopygus,Pacific,1977,38.91,-120.56,A7,Black,,0,982
BMEC_ENT 00006648,melanopygus,Pacific,1977,38.91,-120.56,E1,Black,,0,982
BMEC_ENT 00006649,melanopygus,Pacific,1977,38.91,-120.56,E1,Black,,0,982
BMEC_ENT 00006650,melanopygus,Pacific,1977,38.91,-120.56,A7,Black,,0,982
BMEC_ENT 00007034,melanopygus,Pacific,1981,38.91,-120.56,E1,Black,,0,982
BMEC_ENT 00007057,melanopygus,Pacific,1979,38.91,-120.56,A8,Black,,0,982
BMEC_ENT 00007059,melanopygus,Pacific,1981,38.91,-120.56,A8,Black,,0,982
BMEC_ENT 00007064,melanopygus,Pacific,1981,38.91,-120.56,A8,Black,,0,982
BMEC_ENT 00007066,melanopygus,Pacific,1979,38.91,-120.56,A8,Black,,0,982
BMEC_ENT 00007067,melanopygus,Pacific,1979,38.91,-120.56,A7,Black,,0,982
AMNH_BEE 00121364,melanopygus,Pacific,1952,39.55944,-120.82583,A4M,Black,,0,982
562561,melanopygus,Pacific,1954,37.880556,-121.915833,A4M,Black,,0,993
BBSL226656,melanopygus,Pacific,1947,37.88159,-121.91354,D3M,Black,poor condition matted hair,0,993
562106,melanopygus,Pacific,1955,41.216389,-122.645278,E3M,Black,,0,994
562107,melanopygus,Pacific,1955,41.216389,-122.645278,A9M,Black,,0,994
562108,melanopygus,Pacific,1955,41.216389,-122.645278,A4M,Black,,0,994
562109,melanopygus,Pacific,1955,41.216389,-122.645278,P10M,Black,,0,994
562110,melanopygus,Pacific,1955,41.216389,-122.645278,A4M,Black,,0,994
562111,melanopygus,Pacific,1955,41.216389,-122.645278,A4M,Black,,0,994
AMNH_BEE 00122038,melanopygus,Pacific,1963,42.02,-122.109,A6,Black,,0,1008
562284,melanopygus,Pacific,1958,36.380278,-120.712778,E4M,Black,,0,1019
YOSE168197,melanopygus,Pacific,2006,37.6891,-119.7693,E7M,Black,,0,1027
AMNH_BEE 00121355,melanopygus,Pacific,1918,40.015,-120.96,A4M,Black,,0,1029
562499,melanopygus,Pacific,1951,34.486944,-119.685278,A8M,Black,,0,1039
BMEC_ENT 00006897,melanopygus,Pacific,1959,38.89,-120.71,A7,Black,,0,1044
562583,melanopygus,Pacific,1968,34.736426,-118.600288,A9M,Black,,0,1055
562315,melanopygus,Pacific,1938,37.323611,-119.566111,A9M,Black,,0,1059
BMEC_ENT 00006892,melanopygus,Pacific,1958,34.33,-117.46,A8,Black,,0,1063
562500,melanopygus,Pacific,1965,34.894722,-119.775556,A4M,Black,,0,1067
BMEC_ENT 00006183,melanopygus,Pacific,1951,38.002145,-120.137131,P6,Black,,0,1083
BMEC_ENT 00006184,melanopygus,Pacific,1951,38.002145,-120.137131,E1,Black,,0,1083
BMEC_ENT 00006954,melanopygus,Pacific,1951,38.002145,-120.137131,P6,Black,,0,1083
BMEC_ENT 00006956,melanopygus,Pacific,1951,38.002145,-120.137131,A8,Black,,0,1083
562604,melanopygus,Pacific,1936,34.261111,-117.499167,E3M,Black,,0,1086
562605,melanopygus,Pacific,1936,34.261111,-117.499167,A7M,Black,,0,1086
BMEC_ENT 00007000,melanopygus,Pacific,1968,38.715,-120.56194,A10,Black,,0,1090
562418,melanopygus,Pacific,1960,41.309722,-122.310556,A7M,Black,,0,1091
562380,melanopygus,Pacific,1947,37.336944,-121.643611,A9M,Black,,0,1117
562381,melanopygus,Pacific,1974,37.339444,-121.643611,P10M,Black,,0,1117
OTA-036,melanopygus,Pacific,2016,42.31694444,-122.4902778,,Black,,0,1117
OTA-072,melanopygus,Pacific,2016,42.31694444,-122.4902778,,Black,,0,1117
562394,melanopygus,Pacific,1958,41.296944,-122.049444,E7M,Black,,0,1120
562114,melanopygus,Pacific,1949,39.946389,-121.021111,A9M,Black,,0,1121
562115,melanopygus,Pacific,1949,39.946389,-121.021111,A9M,Black,,0,1121
562116,melanopygus,Pacific,1949,39.946389,-121.021111,A4M,Black,,0,1121
562117,melanopygus,Pacific,1949,39.946389,-121.021111,A4M,Black,,0,1121
562118,melanopygus,Pacific,1949,39.946389,-121.021111,A4M,Black,,0,1121
562119,melanopygus,Pacific,1949,39.946389,-121.021111,A9M,Black,,0,1121
562120,melanopygus,Pacific,1949,39.946389,-121.021111,A9M,Black,,0,1121
562121,melanopygus,Pacific,1949,39.946389,-121.021111,A9M,Black,,0,1121
562122,melanopygus,Pacific,1949,39.946389,-121.021111,A4M,Black,,0,1121
562123,melanopygus,Pacific,1949,39.946389,-121.021111,P10M,Black,,0,1121
BBSL398679,melanopygus,Pacific,1984,36.3064,-114.1622,A8,Black,,0,1131
Bmel R114,melanopygus,Pacific,2015,44.504979,-123.551079,,Black,,0,1136
9516,melanopygus,Pacific,1974,41.270278,-121.944444,A7M,Black,,0,1138
BMEC_ENT 00006928,melanopygus,Pacific,1949,39.936812,-121.022789,A8,Black,,0,1161
562612,melanopygus,Pacific,1917,34.274167,-117.308889,A9M,Black,,0,1181
BMEC_ENT 00006162,melanopygus,Pacific,1954,40.86666,-121.83333,E2,Black,,0,1193
BMEC_ENT 00006935,melanopygus,Pacific,1955,40.86666,-121.83333,A8,Black,,0,1193
BMEC_ENT 00006947,melanopygus,Pacific,1954,40.86666,-121.83333,A8,Black,,0,1193
BMEC_ENT 00007003,melanopygus,Pacific,1968,38.76111,-120.58638,A7,Black,,0,1198
BBSL619481,melanopygus,Pacific,2005,37.934,-119.8005,E7M,Black,,0,1201
AMNH_BEE 00121371,melanopygus,Pacific,1952,33.8756,-116.8466,A4M,Black,,0,1229
AMNH_BEE 00121372,melanopygus,Pacific,1952,33.8756,-116.8466,A4M,Black,,0,1229
AMNH_BEE 00121373,melanopygus,Pacific,1952,33.8756,-116.8466,A4M,Black,,0,1229
AMNH_BEE 00121374,melanopygus,Pacific,1952,33.8756,-116.8466,A4M,Black,,0,1229
AMNH_BEE 00121375,melanopygus,Pacific,1952,33.8756,-116.8466,A4M,Black,,0,1229
AMNH_BEE 00121376,melanopygus,Pacific,1952,33.8756,-116.8466,A4M,Black,,0,1229
